exg_time,trade_price,trade_qty
2024-01-19 07:39:02.321075+00:00,12930,5000
2024-01-19 07:39:02.321075+00:00,12930,100
2024-01-19 07:39:02.321075+00:00,12930,3700
2024-01-19 07:39:02.345271+00:00,12930,100
2024-01-19 07:39:02.388783+00:00,12930,100
2024-01-19 07:39:02.400632+00:00,12920,400
2024-01-19 07:39:02.423539+00:00,12930,2700
2024-01-19 07:39:02.423539+00:00,12930,2500
2024-01-19 07:39:02.423539+00:00,12930,500
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,1000
2024-01-19 07:39:02.423539+00:00,12930,600
2024-01-19 07:39:02.423539+00:00,12930,1000
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,1200
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,1000
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,400
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,1200
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,1000
2024-01-19 07:39:02.423539+00:00,12930,200
2024-01-19 07:39:02.423539+00:00,12930,200
2024-01-19 07:39:02.423539+00:00,12930,1000
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,100
2024-01-19 07:39:02.423539+00:00,12930,1000
2024-01-19 07:39:11.258209+00:00,12930,1000
2024-01-19 07:39:11.258209+00:00,12930,100
2024-01-19 07:39:41.159373+00:00,12940,100
2024-01-19 07:40:25.386536+00:00,12930,200
2024-01-19 07:40:25.408072+00:00,12930,3500
2024-01-19 07:40:25.408072+00:00,12930,800
2024-01-19 07:40:25.408072+00:00,12930,1400
2024-01-19 07:40:25.408072+00:00,12930,100
2024-01-19 07:40:25.408072+00:00,12930,800
2024-01-19 07:40:25.408072+00:00,12930,600
2024-01-19 07:40:25.408072+00:00,12930,400
2024-01-19 07:40:25.408072+00:00,12930,300
2024-01-19 07:40:25.408072+00:00,12930,200
2024-01-19 07:40:25.408072+00:00,12930,600
2024-01-19 07:40:25.408072+00:00,12930,2700
2024-01-19 07:40:25.408072+00:00,12930,1100
2024-01-19 07:40:25.408072+00:00,12930,100
2024-01-19 07:40:25.408072+00:00,12930,300
2024-01-19 07:40:25.408072+00:00,12930,300
2024-01-19 07:40:25.408072+00:00,12930,300
2024-01-19 07:40:25.408072+00:00,12930,100
2024-01-19 07:40:25.408072+00:00,12930,1500
2024-01-19 07:40:25.408072+00:00,12930,1900
2024-01-19 07:40:25.408072+00:00,12930,1200
2024-01-19 07:40:25.408072+00:00,12930,500
2024-01-19 07:40:25.408072+00:00,12930,200
2024-01-19 07:40:25.408072+00:00,12930,100
2024-01-19 07:40:25.408072+00:00,12930,5900
2024-01-19 07:40:25.408072+00:00,12930,500
2024-01-19 07:40:25.408072+00:00,12930,200
2024-01-19 07:40:25.408072+00:00,12930,500
2024-01-19 07:40:25.408072+00:00,12930,200
2024-01-19 07:40:25.539392+00:00,12930,400
2024-01-19 07:40:34.154218+00:00,12930,100
2024-01-19 07:40:59.218648+00:00,12930,200
2024-01-19 07:41:33.269331+00:00,12930,200
2024-01-19 07:42:07.626992+00:00,12930,200
2024-01-19 07:42:15.886285+00:00,12930,100
2024-01-19 07:42:15.886285+00:00,12930,100
2024-01-19 07:42:41.417383+00:00,12930,200
2024-01-19 07:42:46.008549+00:00,12930,100
2024-01-19 07:42:46.008549+00:00,12930,5400
2024-01-19 07:42:46.008549+00:00,12930,3000
2024-01-19 07:42:46.008549+00:00,12930,500
2024-01-19 07:43:01.539950+00:00,12930,200
2024-01-19 07:43:15.481968+00:00,12930,200
2024-01-19 07:43:16.782611+00:00,12930,1100
2024-01-19 07:43:16.782611+00:00,12930,900
2024-01-19 07:43:38.426884+00:00,12930,100
2024-01-19 07:43:50.294006+00:00,12930,200
2024-01-19 07:43:52.965183+00:00,12940,100
2024-01-19 07:44:13.108639+00:00,12930,800
2024-01-19 07:44:17.247751+00:00,12930,100
2024-01-19 07:44:17.247751+00:00,12930,100
2024-01-19 07:44:17.247751+00:00,12930,300
2024-01-19 07:44:23.603813+00:00,12930,200
2024-01-19 07:44:57.693973+00:00,12930,200
2024-01-19 07:45:31.675116+00:00,12930,200
2024-01-19 07:45:42.573499+00:00,12930,100
2024-01-19 07:45:42.573499+00:00,12930,600
2024-01-19 07:45:42.573499+00:00,12930,100
2024-01-19 07:45:42.573499+00:00,12930,100
2024-01-19 07:45:42.573499+00:00,12930,1400
2024-01-19 07:45:42.573499+00:00,12930,1600
2024-01-19 07:45:42.573499+00:00,12930,100
2024-01-19 07:45:43.181582+00:00,12930,100
2024-01-19 07:45:43.243019+00:00,12930,100
2024-01-19 07:45:43.243019+00:00,12930,100
2024-01-19 07:45:48.326555+00:00,12930,300
2024-01-19 07:45:48.326555+00:00,12930,400
2024-01-19 07:45:48.326555+00:00,12930,100
2024-01-19 07:45:48.326555+00:00,12930,1800
2024-01-19 07:45:48.326555+00:00,12930,200
2024-01-19 07:45:48.387351+00:00,12930,200
2024-01-19 07:45:49.052649+00:00,12930,3600
